object_level;object_name;okato;oktmo;gender;education_level;year;study_area;count_graduate;percent_employed;average_salary_fact_avg;average_salary_fact_med;average_salary_norm_avg;average_salary_norm_med;average_age;percent_combine_work_and_study
Регион;Новосибирская область;50000000;50000000;Женский;Бакалавриат, специалитет;2022;Образование и педагогические науки;1334;85.946;63593.632;63090.91;60137.298;59943.337;29.233;75.337
Регион;Новосибирская область;50000000;50000000;Женский;Бакалавриат, специалитет;2022;Сельское хозяйство и сельскохозяйственные науки;255;82.381;55584.868;50433.335;52841.484;45902.5;27.98;71.373
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Гуманитарные науки;218;73.006;60837.083;57333.33;55791.264;52275.0;24.61;57.339
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Здравоохранение и медицинские науки;821;82.361;76272.78;75266.665;72505.076;72091.25;26.326;72.473
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Инженерное дело, технологии и технические науки;3319;83.472;98595.174;81633.335;86965.399;74806.663;27.27;74.42
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Искусство и культура;235;86.0;69250.697;64000.0;66146.662;63021.816;26.609;70.213
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Математические и естественные науки;643;82.979;85346.517;71166.67;73963.362;63945.0;24.463;76.983
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Науки об обществе;4958;78.425;65205.244;59000.0;59384.116;54154.163;27.058;73.336
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Образование и педагогические науки;1541;86.013;65071.807;61916.67;61391.762;59156.367;28.681;78.52
Регион;Новосибирская область;50000000;50000000;Всего;Бакалавриат, специалитет;2023;Сельское хозяйство и сельскохозяйственные науки;486;75.568;66244.09;59458.33;62877.238;56656.25;27.994;75.926
Регион;Новосибирская область;50000000;50000000;Мужской;Бакалавриат, специалитет;2023;Гуманитарные науки;46;67.857;67438.888;47083.33;61861.474;44998.337;25.37;56.522
Регион;Новосибирская область;50000000;50000000;Мужской;Бакалавриат, специалитет;2023;Здравоохранение и медицинские науки;267;86.667;81472.803;77208.33;78092.873;75215.0;26.513;71.91
